Time,I0,mu,Conc,N,P,CO2,dCO2,dN,dP,yield,cumulative_yield,Monod_N,Monod_P,Monod_CO2
8.083333333333332,-692.8203230275512,-0.1,0.8080618542174167,0.08621988219482767,0.00877121550618859,0.059358970587778954,-0.04064102941222105,-0.01378011780517234,-0.0012287844938114103,0.007645119756069494,0.08966631403525958,0.9996554187005655,0.9988718222487223,0.9995829385651404
8.125,-565.6854249492376,-0.1,0.7971530191854816,0.08541516329434261,0.00868935082813083,0.05880495352895968,-0.041195046471040324,-0.014584836705657397,-0.0013106491718691705,0.007541910639362556,0.09720822467462215,0.9996521734379621,0.9988612054910904,0.999579010972952
8.166666666666666,-399.99999999999847,-0.1,0.7863914534264776,0.0846179551035954,0.008608250220401608,0.05825610729602272,-0.041743892703977284,-0.0153820448964046,-0.0013917497795983922,0.007440094845731162,0.1046483195203533,0.9996488976222486,0.9988504889390525,0.9995750464091784
8.208333333333332,-207.05523608201926,-0.1,0.7757751688052202,0.08382818752262851,0.00852790655167786,0.05771238362792651,-0.0422876163720735,-0.016171812477371497,-0.0014720934483221405,0.007339653565313791,0.1119879730856671,0.9996455909659804,0.9988396716567446,0.9995710445260929
8.25,-1.5675479029086121e-12,-0.1,0.7653022040263497,0.08304579110575064,0.008448312757195533,0.05717373471406586,-0.04282626528593415,-0.016954208894249367,-0.001551687242804467,0.007240568242182056,0.11922854132784916,0.9996422531790125,0.9988287526995673,0.9995670049727036
8.291666666666666,207.05523608201622,0.2551446199482996,0.7662953309550996,0.08226622099039932,0.00836918208406394,0.05660542368607777,-0.04339457631392223,-0.017733779009600686,-0.001630817915936061,0.007142820570912597,0.12637136189876175,0.9996388839684739,0.9988177311141052,0.9995629273947235
8.333333333333332,399.99999999999574,0.4924957394096603,0.7748681239338896,0.08145976498763617,0.008288654846684378,0.05577766236189881,-0.0442223376381012,-0.018540235012363834,-0.0017113451533156219,0.00715208975558093,0.13352345165434268,0.9996354632127823,0.998806566094438,0.9995585411802924
8.375,565.6854249492354,0.6916392941431478,0.7899664065393258,0.08063142525009327,0.00820704103076168,0.05472969421466923,-0.045270305785330776,-0.019368574749906733,-0.0017929589692383206,0.007232102490049637,0.1407555541443923,0.9996318556078232,0.9987949854301996,0.9995519927017484
8.416666666666666,692.8203230275496,0.8366220449796749,0.8101310246826328,0.0797879824950944,0.008124761807016363,0.05351454214384779,-0.04648545785615221,-0.020212017504905602,-0.0018752381929836373,0.007373019794367041,0.14812857393875936,0.9996280750072667,0.9987830169080861,0.9995434181423426
8.458333333333332,772.7406610312528,0.9175560462631626,0.8335423276173832,0.07893777892693662,0.008042335963596487,0.05219732616442755,-0.047802673835572455,-0.02106222107306338,-0.0019576640364035135,0.007561222897037906,0.15568979683579726,0.9996241448472862,0.9987707077063555,0.9995330554016911
8.5,800.0,0.9312071870777988,0.8581042911517404,0.07809032451613976,0.007960355298302161,0.050852212112265587,-0.04914778788773442,-0.021909675483860247,-0.002039644701697839,0.007779728391095577,0.16346952522689284,0.9996200982171759,0.9987581243448848,0.9995212775485856
8.541666666666666,772.7406610312544,0.8805108459545381,0.8815774067392924,0.07725568716354757,0.00787944650361541,0.04955768545662911,-0.0504423145433709,-0.022744312836452438,-0.0021205534963845904,0.00800897338408291,0.17147849861097575,0.9996159770176863,0.9987453507872943,0.9995086208744136
8.583333333333332,692.8203230275498,0.7731933016594753,0.9017505903507737,0.07644371269242947,0.007800222415982188,0.04839050627936526,-0.051609493720634746,-0.023556287307570534,-0.0021997775840178124,0.008228055796233395,0.17970655440720915,0.9996118298083251,0.9987324839587395,0.9994957917311303
8.625,565.6854249492396,0.6199045686075246,0.9166258894534571,0.0756631944390439,0.00772323011500034,0.0474192736417721,-0.05258072635822791,-0.024336805560956104,-0.00227676988499966,0.008416338843273887,0.18812289325048304,0.9996077083360572,0.9987196267318155,0.9994836365057148
8.666666666666666,400.00000000000097,0.4323897795081304,0.9245848672449009,0.07492113317507862,0.007648904668351949,0.04669869002314213,-0.05330130997685788,-0.025078866824921386,-0.002351095331648051,0.008555174968232266,0.1966780682187153,0.9996036631797306,0.9987068792921857,0.9994730660186989
8.708333333333332,207.0552360820166,0.22217165153824409,0.924514431273243,0.07422218672334498,0.007577534732566107,0.04626529588165446,-0.05373470411834554,-0.02577781327665503,-0.002422465267433893,0.008629458760952408,0.20530752697966773,0.9995997392070121,0.9986943302687495,0.9994649395202387
8.75,4.507690589880801e-12,4.836996948835265e-15,0.9158856299146929,0.07356833668624732,0.007509241723332171,0.046134886838907437,-0.05386511316109257,-0.026431663313752685,-0.0024907582766678293,0.008628801358550268,0.213936328338218,0.9995959714949302,0.9986820488666656,0.9994599300020913
8.791666666666666,-207.05523608201338,-0.1,0.9035211739108445,0.07288169887717567,0.007439155467247737,0.0457042945617443,-0.0542957054382557,-0.02711830112282433,-0.002560844532752263,0.0085482658792038,0.22248459421742178,0.9995923820924392,0.9986700786637874,0.999458404218207
8.833333333333332,-399.9999999999981,-0.1,0.8913236380630482,0.07220146968765537,0.007369723349553425,0.04527772114583469,-0.054722278854165314,-0.027798530312344638,-0.002630276650446575,0.008432864289834549,0.23091745850725634,0.9995885433961628,0.9986575659423451,0.9994533044902706
8.875,-565.6854249492334,-0.1,0.879290768949197,0.07152758930390392,0.007300939264957593,0.0448551290818069,-0.055144870918193103,-0.028472410696096087,-0.002699060735042407,0.008319020621921781,0.23923647912917811,0.9995846685644121,0.9986449356532309,0.9994481567692254
8.916666666666666,-692.820323027551,-0.1,0.8674203435683828,0.07085999847040081,0.007232797165151322,0.0444364812103767,-0.055563518789623303,-0.029140001529599197,-0.002767202834848678,0.008206713843525839,0.24744319297270395,0.9995807572573107,0.9986321866948162,0.9994429606039139
8.958333333333332,-772.7406610312551,-0.1,0.8557101689302097,0.07019863848467707,0.007165291058276577,0.044021740719079855,-0.05597825928092015,-0.029801361515322936,-0.0028347089417234232,0.00809592320663824,0.2555391161793422,0.9995768091317913,0.9986193179552073,0.9994377155389469
9.0,-800.0,-0.1,0.8441580816496519,0.06954345119215342,0.007098415008399329,0.04361087113903511,-0.05638912886096489,-0.03045654880784658,-0.002901584991600671,0.007986628243348623,0.26352574442269083,0.999572823841565,0.9986063283121506,0.9994324211146645
9.041666666666666,-772.7406610312551,-0.1,0.8327619475473816,0.06889437898102665,0.007032163134987602,0.04320383634173745,-0.05679616365826255,-0.03110562101897335,-0.0029678368650123983,0.007878808762063417,0.27140455318475426,0.9995688010370918,0.9985932166329367,0.9994270768670954
9.083333333333332,-692.8203230275514,-0.1,0.821519661255492,0.06825136477720374,0.006966529612394384,0.042800600535881236,-0.05719939946411877,-0.031748635222796265,-0.003033470387605616,0.0077724448437755615,0.2791769980285298,0.9995647403655497,0.9985799817743051,0.9994216823279173
9.125,-565.6854249492377,-0.1,0.8104291458285429,0.06761435203928318,0.00690150866934537,0.04240112826421301,-0.057598871735787,-0.03238564796071683,-0.0030984913306546305,0.007667516838384592,0.28684451486691437,0.999560641470804,0.9985666225823462,0.9994162370244161
9.166666666666666,-400.0000000000035,-0.1,0.7994883523598575,0.0669832847535832,0.00683709458843148,0.04200538440041369,-0.05799461559958632,-0.033016715246416806,-0.0031629054115685203,0.007564005361066399,0.29440852022798075,0.9995565039933773,0.9985531378924036,0.9994107404794444
9.208333333333332,-207.05523608201943,-0.1,0.7886952596029995,0.06635810742921643,0.0067732817056061195,0.041613334146009824,-0.05838666585399018,-0.03364189257078358,-0.0032267182943938807,0.0074618912886920035,0.30187041151667277,0.9995523275704166,0.9985395265289755,0.9994051922113815
9.25,-1.7634913907721886e-12,-0.1,0.7780478735983589,0.0657387650932104,0.006710064409687129,0.041224943027313735,-0.05877505697268627,-0.0342612349067896,-0.0032899355903128714,0.007361155756294662,0.3092315672729674,0.999548111835663,0.9985257873056141,0.9993995917340898
9.291666666666666,207.05523608201054,0.2523668038709004,0.7789674874080479,0.06512105854737658,0.006647178095719808,0.040808055170588914,-0.05919194482941109,-0.03487894145262342,-0.003352821904280192,0.007261780153584683,0.3164933474265521,0.9995438564194191,0.998511919024826,0.9993939385568741
9.333333333333332,399.9999999999956,0.4871563366824353,0.7875087470072571,0.06447476618302247,0.006582731778206927,0.0401288374001793,-0.059871162599820706,-0.03552523381697753,-0.003417268221793073,0.007270363215808447,0.32376371064236054,0.999539531656601,0.998497862028593,0.999387750931309
9.375,565.6854249492393,0.6841035562721918,0.8026060626361529,0.06380495745919341,0.006517040183311109,0.03922695872867441,-0.060773041271325594,-0.03619504254080659,-0.003482959816688891,0.0073500816387344,0.33111379228109494,0.9995349180878373,0.998483178091204,0.9993773945002854
9.416666666666666,692.8203230275524,0.8273912831250483,0.8227846252185683,0.06311849888873335,0.006450530372797647,0.03815601178235622,-0.06184398821764379,-0.03688150111126666,-0.003549469627202353,0.0074909899179374274,0.3386047821990324,0.9995300380670077,0.998467911990864,0.9993630891091879
9.458333333333332,772.7406610312541,0.9072481980011383,0.8462082132403862,0.06242382179816176,0.006383727228842573,0.036981712973409506,-0.0630182870265905,-0.03757617820183824,-0.003616272771157427,0.007679323168706637,0.346284105367739,0.9995249293248781,0.9984521394648797,0.999345224266384
9.5,800.0,0.920524800767917,0.8707667552043626,0.06173051307506241,0.006317227875561927,0.03577873082503804,-0.06422126917496196,-0.0382694869249376,-0.0036827721244380735,0.007897943323576937,0.354182048691316,0.9995196450891836,0.9984359670592626,0.9993244468910827
9.541666666666666,772.7406610312544,0.8701940840601622,0.8942119354464177,0.0610486932017028,0.006251662805932159,0.03462586576456356,-0.06537413423543645,-0.038951306798297204,-0.003748337194067841,0.008127156381907384,0.36230920507322334,0.9995142527400389,0.9984195290265073,0.9993017487445047
9.583333333333332,692.8203230275527,0.7639616739617268,0.9143302760105929,0.060388231187493445,0.006187646814889701,0.03359996588222827,-0.06640003411777173,-0.03961176881250656,-0.0038123531851102996,0.008345978064166565,0.3706551831373899,0.9995088303559323,0.998402980117274,0.9992785173054589
9.625,565.6854249492399,0.6123964938164859,0.9291270540686252,0.05975791799248665,0.006125727338122176,0.03276952099525348,-0.06723047900474652,-0.040242082007513356,-0.003874272661877824,0.008533749242765534,0.3791889323801554,0.9995034611339928,0.998386484370814,0.9992565048218173
9.666666666666666,400.00000000000114,0.4271106270278094,0.9369902031744743,0.059164737879290975,0.006066338911387257,0.03218901565682117,-0.06781098434317884,-0.04083526212070903,-0.003933661088612744,0.0086718525046405,0.38786078488479586,0.999498226380725,0.998370201371585,0.9992376775375492
9.708333333333332,207.05523608202228,0.21945770792830918,0.9368128663756772,0.05861333292352954,0.006009769702242139,0.03189477914347511,-0.0681052208565249,-0.041386667076470464,-0.003990230297757861,0.008745241896295095,0.39660602678109097,0.9994931981950629,0.9983542721783903,0.9992239402790908
9.75,4.7036340777443774e-12,4.986073628412523e-15,0.9280692796228377,0.058105682864518976,0.005956141500538445,0.03190250432893942,-0.06809749567106059,-0.04189431713548103,-0.0040438584994615554,0.008743586752839653,0.4053496135339306,0.9994884328958737,0.9983388068822177,0.999216786560846
9.791666666666666,-207.0552360820132,-0.1,0.9155403443479294,0.057563363157783466,0.005900550846533419,0.03160474762186932,-0.06839525237813068,-0.04243663684221654,-0.004099449153466581,0.008661979943146485,0.4140115934770771,0.9994839658102939,0.9983238748194126,0.9992169760673296
9.833333333333332,-400.00000000000284,-0.1,0.9031805496992323,0.05702610510164415,0.005845479038632441,0.031309769977398545,-0.06869023002260147,-0.042973894898355854,-0.004154520961367559,0.008545043213914007,0.42255663669099114,0.9994791066477953,0.9983081103166781,0.9992096048220532
9.875,-565.6854249492371,-0.1,0.8909876122782927,0.05649386145402881,0.005790921234271871,0.031017545457609492,-0.06898245454239052,-0.0435061385459712,-0.004209078765728129,0.008429685130526169,0.4309863218215173,0.9994742017537552,0.9982921977973069,0.9992021642406174
9.916666666666666,-692.8203230275509,-0.1,0.8789592795125357,0.0559665854137912,0.005736872636085333,0.030728048366671805,-0.06927195163332821,-0.044033414586208804,-0.004263127363914667,0.008315884381264065,0.4393022062027814,0.9994692506982312,0.9982761358763295,0.999194653671873
9.958333333333332,-772.740661031255,-0.1,0.8670933292391165,0.05544423061659582,0.0056833284914818705,0.030441253248582868,-0.06955874675141716,-0.044555769383404185,-0.00431667150851813,0.008203619942117,0.44750582614489837,0.9994642530472472,0.9982599231559077,0.9991870724585764
10.0,-800.0,-0.1,0.8553875692943884,0.054926751130840924,0.00563028409222804,0.030157134884929427,-0.0698428651150706,-0.04507324886915908,-0.004369715907771961,0.008092871072898421,0.4555986972177968,0.9994592083627559,0.9982435582252173,0.9991794199373314
10.041666666666666,-772.7406610312552,-0.1,0.8438398371089142,0.054414101453619745,0.005577734774033912,0.029875668292670087,-0.07012433170732993,-0.04558589854638026,-0.004422265225966089,0.007983617313414291,0.46358231453121107,0.9994541162026013,0.9982270396603287,0.9991716954385329
10.083333333333332,-692.8203230275515,-0.1,0.8324479993079439,0.053906236506719295,0.005525675916142929,0.0295968287219385,-0.07040317127806152,-0.04609376349328071,-0.0044743240838570715,0.007875838479683199,0.4714581530108943,0.9994489761204791,0.9982103660240874,0.9991638982863092
10.125,-565.6854249492419,-0.1,0.8212099513172867,0.05340311163265658,0.005474102940925595,0.029320591653867075,-0.07067940834613294,-0.04659688836734342,-0.004525897059074405,0.007769514660207475,0.47922766767110175,0.9994437876658995,0.9981935358659928,0.9991560277984632
10.166666666666666,-400.00000000000375,-0.1,0.8101236169745033,0.05290468259075179,0.005423011313476956,0.029046932798430982,-0.07095306720156903,-0.047095317409248216,-0.004576988686523044,0.007664626212294676,0.48689229388339644,0.9994385503841466,0.9981765477220762,0.9991480832864139
10.208333333333332,-207.05523608201966,-0.1,0.7991869481453475,0.05241090555323811,0.005372396541217838,0.028775828092312293,-0.07122417190768772,-0.0475890944467619,-0.0046276034587821625,0.007561153758428698,0.49445344764182514,0.9994332638162405,0.9981594001147772,0.9991400640551374
10.25,-7.643776764716567e-12,-0.1,0.7883979243453854,0.051921737101407885,0.005322254173499804,0.028507253696784043,-0.07149274630321598,-0.04807826289859212,-0.004677745826500196,0.00745907818268991,0.5019125258245151,0.999427927498896,0.9981420915528203,0.9991319694031063
10.291666666666666,207.05523608201582,0.25003421299435835,0.7892531459906653,0.05143327970170334,0.005272338893708093,0.02821131346490569,-0.07178868653509433,-0.048566720298296666,-0.004727661106291907,0.007358380627223597,0.5092709064517387,0.9994225409644831,0.9981246205310884,0.9991237986222301
10.333333333333332,400.00000000000034,0.48267240318637356,0.7977597296571575,0.05091489622580279,0.005220734176615693,0.027650876499427126,-0.07234912350057289,-0.04908510377419722,-0.004779265823384307,0.0073663626959128755,0.5166372691476515,0.9994170600829584,0.9981068991972645,0.9991146152973874
10.375,565.6854249492392,0.6777770990114705,0.8128432753168241,0.05037170835007426,0.005167758438199299,0.026865939775536134,-0.07313406022446388,-0.04962829164992574,-0.004832241561800702,0.007445757476800136,0.5240830266244516,0.9994111284500996,0.9980882224822846,0.9990966862422399
10.416666666666666,692.8203230275494,0.8196464746283453,0.83301690995715,0.04981064898174252,0.005113843312126248,0.025910534470382187,-0.07408946552961782,-0.050189351018257486,-0.004886156687873752,0.007586537236290358,0.5316695638607419,0.9994047820801701,0.998068662314135,0.9990703188431241
10.458333333333332,772.7406610312541,0.8986065617497879,0.8564318546865511,0.04924021744598698,0.005059518348801032,0.024850828689565927,-0.07514917131043408,-0.050759782554013026,-0.004940481651198968,0.0077748244929334,0.5394443883536754,0.999398081674037,0.9980483400075226,0.9990360715323392
10.5,800.0,0.9115769049262535,0.8809678031834524,0.04867005752655201,0.005005384642757696,0.023761857308102066,-0.07623814269189794,-0.05132994247344799,-0.004994615357242304,0.007993363977074477,0.5474377523307499,0.9993911128962869,0.998027426017234,0.9989950083548177
10.541666666666666,772.7406610312545,0.8615594689873991,0.9043706933831456,0.04811032584131966,0.004952075355988758,0.022722626907096317,-0.07727737309290368,-0.05188967415868034,-0.005047924644011242,0.008222366163045555,0.5556601184937954,0.9993839843005596,0.9980061349802074,0.9989489994547751
10.583333333333332,692.820323027553,0.7562403788820538,0.9244266350704818,0.047570903156848365,0.004900206424960843,0.02181000348716632,-0.07818999651283368,-0.05242909684315164,-0.005099793575039157,0.008440793138242692,0.564100911632038,0.9993768218333443,0.9979847142006962,0.9989009842608153
10.625,565.685424949244,0.6061195981274057,0.9391450323326236,0.0470605716223532,0.004850325137596756,0.021092336057293916,-0.07890766394270608,-0.052939428377646806,-0.005149674862403244,0.008627981927324497,0.5727288935593625,0.9993697598572626,0.9979634257433323,0.9988550494157377
10.666666666666666,400.0000000000013,0.4226981252497093,0.9469202972185432,0.046586296173171414,0.004802865220851697,0.020623887536950526,-0.07937611246304947,-0.05341370382682859,-0.005197134779148303,0.008765353635104486,0.581494247194467,0.999362929797485,0.9979425244779109,0.9988161385540215
10.708333333333332,207.05523608201148,0.21718931286102658,0.9466515814731308,0.04615270185544058,0.004758114173366587,0.02044078404738438,-0.07955921595261561,-0.05384729814455943,-0.005241885826633414,0.008837922774039737,0.5903321699685067,0.9993564482281355,0.997922235603716,0.9987892810227542
10.75,-7.847643204728474e-13,-0.1,0.9338717851232435,0.0457219433047898,0.004713705107748499,0.02025000339627546,-0.07974999660372453,-0.05427805669521021,-0.005286294892251501,0.008835414760415886,0.5991675847289226,0.9993504061305485,0.9979027347843604,0.9987784489496166
10.791666666666666,-207.05523608201298,-0.1,0.9212645160240798,0.045295205167278425,0.004669710526742846,0.020061003364576887,-0.0799389966354231,-0.05470479483272158,-0.005330289473257154,0.008716136661150273,0.6078837213900729,0.9993442901474119,0.9978830177219158,0.99876695458386
10.833333333333332,-400.00000000000273,-0.1,0.9088274450577547,0.04487244991905049,0.0046261265618265796,0.01987376733317417,-0.08012623266682582,-0.055127550080949515,-0.005373873438173421,0.008598468816224744,0.6164821902062976,0.9993381166198965,0.997863115689987,0.9987553521949474
10.875,-565.6854249492371,-0.1,0.896558274549475,0.04445364038647268,0.004582949380582865,0.019688278838064545,-0.08031172116193544,-0.05554635961352732,-0.005417050619417135,0.00848238948720571,0.6249645796935033,0.9993318850072972,0.9978430269608387,0.9987436407702339
10.916666666666666,-692.8203230275479,-0.1,0.8844547378430571,0.0440387397428656,0.004540175186364091,0.019504521568909274,-0.0804954784310907,-0.0559612602571344,-0.005459824813635909,0.008367877229128433,0.6333324569226317,0.9993255947638421,0.9978227497907389,0.9987318192876302
10.958333333333332,-772.740661031255,-0.1,0.8725145988821758,0.04362771150526552,0.004497800217958026,0.019322479367599454,-0.08067752063240052,-0.05637228849473448,-0.005502199782041974,0.008254910886535198,0.6415873678091669,0.9993192453386449,0.9978022824198137,0.9987198867155148
11.0,-800.0,-0.1,0.8607356517972664,0.043220519531216375,0.004455820749257084,0.019142136226835194,-0.08085786377316478,-0.05677948046878363,-0.005544179250742916,0.008143469589566974,0.6497308373987339,0.9993128361756575,0.9977816230719005,0.9987078420126465
11.041666666666666,-772.7406610312566,-0.1,0.8491157204980033,0.04281712801559169,0.004414233088930685,0.018963476288718067,-0.08103652371128191,-0.057182871984408315,-0.005585766911069315,0.008033532750107819,0.6577643701488418,0.9993063667136218,0.9977607699544002,0.9986956841280755
11.083333333333332,-692.8203230275515,-0.1,0.8376526582712803,0.04241750148744617,0.0043730335801006655,0.018786483843356697,-0.08121351615664328,-0.057582498512553836,-0.005626966419899335,0.007925080057981364,0.6656894502068231,0.9992998363860214,0.9977397212581274,0.9986834120010538
11.125,-565.685424949242,-0.1,0.826344347384618,0.04202160480689667,0.004332218600019726,0.01861114332748537,-0.08138885667251461,-0.057978395193103334,-0.005667781399980274,0.007818091477198617,0.6735075416840217,0.9992932446210321,0.9977184751571605,0.998671024560945
11.166666666666666,-399.999999999999,-0.1,0.8151886986949257,0.0416294031620323,0.004291784559752876,0.018437439323095505,-0.08156256067690447,-0.058370596837967706,-0.005708215440247124,0.007712547242256435,0.6812200889262782,0.9992865908414729,0.9976970298086895,0.998658520727133
11.208333333333332,-207.05523608201983,-0.1,0.8041836512625442,0.04124086206585333,0.004251727903861849,0.018265356556079946,-0.08173464344392004,-0.05875913793414667,-0.005748272096138151,0.007608427854485973,0.6888285167807642,0.9992798744647561,0.9976753833528628,0.9986458994089298
11.25,3.5289635195814596e-12,4.201279527251232e-15,0.796677937184094,0.04088977592373312,0.004214159395748374,0.01835705131622165,-0.08164294868377833,-0.059110224076266885,-0.005785840604251627,0.007505714078450413,0.6963342308592146,0.9992730949028364,0.9976535339126325,0.9986331595054833
11.291666666666666,207.05523608201565,0.2480442644715266,0.7974760844766058,0.04050454073153973,0.004174602411164813,0.01815783988958814,-0.08184216011041184,-0.059495459268460275,-0.005825397588835188,0.007435660747051543,0.7037698916062662,0.9992668581554328,0.9976326650907007,0.9986399776842131
11.333333333333332,399.9999999999952,0.47884565998001033,0.8059441394377189,0.04008833246986382,0.004133254087732594,0.01769258113554503,-0.08230741886445495,-0.05991166753013619,-0.005866745912267406,0.007443110121781654,0.7112130017280479,0.999259890467276,0.9976102867088833,0.9986250772623084
11.375,565.685424949239,0.6723757692437848,0.821001048749715,0.03964631257366849,0.004090435666675635,0.017001518898086276,-0.0829984811019137,-0.060353687426331515,-0.0059095643333243655,0.00752214530141871,0.7187351470294666,0.9992522121894638,0.9975864381502434,0.9985889721735296
11.416666666666666,692.8203230275494,0.813030722712322,0.8411508337952408,0.03918546439038136,0.004046582271332524,0.016139014577390934,-0.08386098542260904,-0.06081453560961864,-0.005953417728667476,0.00766267645499734,0.7263978234844639,0.9992438813474841,0.9975612347533532,0.998531702214079
11.458333333333332,772.7406610312526,0.8912184732724646,0.8645354744251041,0.03871433782600227,0.004002226947420783,0.015171568158301561,-0.08482843184169842,-0.06128566217399774,-0.0059977730525792175,0.007850741115422246,0.7342485645998862,0.9992349956715708,0.9975348706543761,0.9984533545252446
11.5,800.0,0.9039165157888186,0.889027638906227,0.038242616786096306,0.003957973627982567,0.014174465898967016,-0.08582553410103297,-0.0617573832139037,-0.006042026372017433,0.008068997761300972,0.7423175623611872,0.9992256933094397,0.9975076185542227,0.9983548917268966
11.541666666666666,772.740661031256,0.8541522276607125,0.9123702533690896,0.037780479546400965,0.003914457156432328,0.013226823223798733,-0.08677317677620125,-0.06221952045359904,-0.0060855428435676725,0.008297591296458118,0.7506151536576453,0.9992161497561646,0.9974798219601364,0.9982393703975992
11.583333333333332,692.8203230275502,0.7495987325443123,0.9323511137350032,0.03733780715537034,0.0038722938116016125,0.012405449863745638,-0.08759455013625433,-0.06266219284462966,-0.006127706188398387,0.008515455698111503,0.7591306093557568,0.9992065691744748,0.997451876883505,0.9981134671374801
11.625,565.6854249492401,0.6007035657568827,0.9469852799467272,0.036923364149792255,0.003832030102352,0.011778500422692337,-0.08822149957730764,-0.06307663585020776,-0.006167969897648,0.008701943728193363,0.7678325530839502,0.9991971699095088,0.9974242031939683,0.9979888097153334
11.666666666666666,399.99999999999665,0.4188794416698847,0.9546747783894612,0.03654408919000441,0.0037940984321640195,0.011399976820559689,-0.08860002317944028,-0.0634559108099956,-0.00620590156783598,0.008838529279502787,0.776671082363453,0.9991881659304849,0.9973972093571369,0.9978819842330892
11.708333333333332,207.05523608201716,0.21522204707661985,0.9543256079618845,0.036204584750101805,0.0037587852046640784,0.011305773412399587,-0.08869422658760037,-0.06379541524989821,-0.006241214795335921,0.008910297931634972,0.785581380295088,0.9991797471744505,0.9973712562442,0.9978118117530871
11.75,5.095521053471531e-12,5.2980029976288434e-15,0.9454185689542405,0.0359068196935954,0.003726212234493123,0.011511371969549922,-0.08848862803045004,-0.06409318030640461,-0.006273787765506877,0.008907039007644255,0.7944884193027322,0.9991720617137769,0.997346625117392,0.9977936192799829
11.791666666666666,-207.05523608201833,-0.1,0.9326554182733582,0.035571689376455176,0.0036914342536378537,0.011403932497834123,-0.08859606750216584,-0.06442831062354484,-0.006308565746362146,0.00882390664357291,0.8033123259463051,0.999165201588349,0.9973234925179895,0.9978329408876562
11.833333333333332,-399.99999999999767,-0.1,0.9200645701266679,0.03523968694227493,0.003656980867270567,0.011297495794521004,-0.08870250420547895,-0.06476031305772509,-0.006343019132729433,0.008704783903884676,0.8120171098501897,0.9991573433585474,0.9972983445565264,0.9978125691087301
11.875,-565.6854249492329,-0.1,0.9076436984299578,0.034910783197480366,0.0036228490458427086,0.011192052500438808,-0.08880794749956115,-0.06508921680251965,-0.006377150954157291,0.008587269321182233,0.820604379171372,0.9991494112196373,0.9972729609556312,0.9977920062454695
11.916666666666666,-692.8203230275507,-0.1,0.8953905085011534,0.03458494922097055,0.0035890357880815097,0.011087593343768045,-0.08891240665623192,-0.06541505077902947,-0.00641096421191849,0.008471341185346273,0.8290757203567183,0.9991414044776716,0.9972473395195312,0.9977712505135353
11.958333333333332,-772.7406610312534,-0.1,0.8833027366363878,0.03426215636157483,0.0035555381207260824,0.01098410913922621,-0.08901589086077376,-0.06573784363842519,-0.006444461879273917,0.008356978079344098,0.8374326984360624,0.9991333224322101,0.997221478032223,0.9977503001120778
12.0,-800.0,-0.1,0.8713781496917966,0.033942376235533464,0.0035223530982659724,0.010881590787260097,-0.08911840921273986,-0.06605762376446656,-0.006477646901734027,0.008244158875272953,0.8456768573113354,0.999125164376259,0.9971953742572907,0.9977291532235861
12.041666666666666,-772.7406610312553,-0.1,0.8596145446709573,0.03362558072400182,0.003489477802682157,0.01078002927324567,-0.08921997072675429,-0.0663744192759982,-0.006510522197317842,0.008132862730456769,0.8538097200417921,0.9991169295962105,0.9971690259377215,0.9977078080137376
12.083333333333332,-692.8203230275487,-0.1,0.8480097483178994,0.033311741970577805,0.0034569093431904567,0.010679415666695377,-0.08932058433330459,-0.06668825802942221,-0.006543090656809542,0.008023069083595602,0.8618327891253877,0.9991086173717808,0.9971424307957217,0.9976862626312449
12.125,-565.6854249492382,-0.1,0.8365616167156078,0.03300083237885241,0.003424644855987346,0.010579741120472887,-0.08942025887952708,-0.0669991676211476,-0.006575355144012653,0.007914757650967061,0.8697475467763548,0.9991002269759488,0.9971155865325289,0.9976645152077023
12.166666666666666,-400.0000000000041,-0.1,0.825268034889947,0.03269282460998312,0.0033926815039981304,0.010480996870015141,-0.08951900312998483,-0.06730717539001689,-0.006607318496001869,0.007807908422679006,0.8775554551990338,0.9990917576748926,0.9970884908282241,0.99764256385743
12.208333333333332,-207.05523608201452,-0.1,0.8141269164189328,0.032387691580289944,0.003361016476627481,0.010383174232561666,-0.08961682576743829,-0.06761230841971007,-0.006638983523372518,0.0077025016589728395,0.8852579568580066,0.9990832087279272,0.9970611413415419,0.9976204066773185
12.25,-2.351321854362918e-12,-0.1,0.8031362030472772,0.03208540645887391,0.003329646989512291,0.01028626460639109,-0.08971373539360886,-0.06791459354112611,-0.006670353010487708,0.007598517886576705,0.8928564747445833,0.9990745793874404,0.9970335357096788,0.9975980417466698
12.291666666666666,207.05523608200997,0.24624558890902576,0.8038806296227332,0.03178258750322752,0.003298360586649954,0.010164256964330534,-0.08983574303566942,-0.06821741249677249,-0.006701639413350046,0.00749593789510792,0.9003524126396912,0.9990658688988284,0.9970056715480996,0.9975754671270384
12.333333333333332,400.0,0.4753824964832447,0.8123006929372785,0.03144800043872809,0.0032652040390202227,0.009775281312192949,-0.090224718687807,-0.06855199956127192,-0.006734795960979777,0.007502885876478843,0.9078552985161701,0.9990569770535969,0.9969773548746915,0.9975464354184492
12.375,565.6854249492349,0.6674674298264086,0.8273102304599078,0.031086837148146328,0.0032305007625839316,0.00915976854967181,-0.09084023145032814,-0.06891316285185368,-0.006769499237416068,0.007581473134081266,0.9154367716502514,0.999046953441074,0.9969467551087317,0.9974490528176067
